RNN,4,16,adam,0.5,75,0.791023843000848
RNN,4,16,adam,0.5,100,0.791023843000848
RNN,4,16,adam,0.5,150,0.791023843000848
RNN,4,16,adam,0.4,50,0.791023843000848
RNN,4,16,adam,0.4,75,0.791023843000848
RNN,4,16,adam,0.4,100,0.791023843000848
RNN,4,16,adam,0.4,150,0.791023843000848
RNN,4,16,adam,0.2,50,0.7994389902659251
RNN,4,16,adam,0.2,75,0.7826086958193679
RNN,4,16,adam,0.2,100,0.793828892089207
RNN,4,16,adam,0.2,150,0.793828892089207
RNN,5,64,adagrad,0.5,50,0.791023843000848
RNN,5,64,adagrad,0.5,75,0.791023843000848
RNN,5,64,adagrad,0.5,100,0.791023843000848
RNN,5,64,adagrad,0.5,150,0.791023843000848
RNN,5,64,adagrad,0.4,50,0.791023843000848
RNN,5,64,adagrad,0.4,75,0.791023843000848
RNN,5,64,adagrad,0.4,100,0.7924263675450276
RNN,5,64,adagrad,0.4,150,0.791023843000848
RNN,5,64,adagrad,0.2,50,0.8022440393542842
RNN,5,64,adagrad,0.2,75,0.7924263675450276
RNN,5,64,adagrad,0.2,100,0.793828892089207
RNN,5,64,adagrad,0.2,150,0.7391304350333996
RNN,5,64,adam,0.5,50,0.791023843000848
RNN,5,64,adam,0.5,75,0.791023843000848
RNN,5,64,adam,0.5,100,0.791023843000848
RNN,5,64,adam,0.5,150,0.791023843000848
RNN,5,64,adam,0.4,50,0.791023843000848
RNN,5,64,adam,0.4,75,0.791023843000848
RNN,5,64,adam,0.4,100,0.791023843000848
RNN,5,64,adam,0.4,150,0.791023843000848
RNN,5,64,adam,0.2,50,0.793828892089207
RNN,5,64,adam,0.2,75,0.7840112202799504
RNN,5,64,adam,0.2,100,0.793828892089207
RNN,5,64,adam,0.2,150,0.7896213184566685
RNN,5,32,adagrad,0.5,50,0.791023843000848
RNN,5,32,adagrad,0.5,75,0.791023843000848
RNN,5,32,adagrad,0.5,100,0.791023843000848
RNN,5,32,adagrad,0.5,150,0.791023843000848
RNN,5,32,adagrad,0.4,50,0.791023843000848
RNN,5,32,adagrad,0.4,75,0.791023843000848
RNN,5,32,adagrad,0.4,100,0.791023843000848
RNN,5,32,adagrad,0.4,150,0.791023843000848
RNN,5,32,adagrad,0.2,50,0.7966339411775661
RNN,5,32,adagrad,0.2,75,0.7994389902659251
RNN,5,32,adagrad,0.2,100,0.7966339411775661
RNN,5,32,adagrad,0.2,150,0.7826086957357709
RNN,5,32,adam,0.5,50,0.791023843000848
RNN,5,32,adam,0.5,75,0.791023843000848
RNN,5,32,adam,0.5,100,0.791023843000848
RNN,5,32,adam,0.5,150,0.791023843000848
RNN,5,32,adam,0.4,50,0.793828892089207
RNN,5,32,adam,0.4,75,0.791023843000848
RNN,5,32,adam,0.4,100,0.791023843000848
RNN,5,32,adam,0.4,150,0.791023843000848
RNN,5,32,adam,0.2,50,0.7994389902659251
RNN,5,32,adam,0.2,75,0.793828892089207
